tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,10327,0,live,AKR1A1,"RP4-697E16.2, ALDR1, ALR, ARM, DD3, HEL-S-6","aldo-keto reductase family 1, member A1 (aldehyde reductase)",HEL-S-165mP|alcohol dehydrogenase|alcohol dehydrogenase [NADP(+)]|aldehyde reductase|aldo-keto reductase family 1 member A1|dihydrodiol dehydrogenase 3|epididymis secretory protein Li 6|epididymis secretory sperm binding protein Li 165mP,1p33-p32,1,NC_000001.11,45550783,45570051,plus,10,103830
9606,Homo sapiens,10331,0,live,B3GNT3,"UNQ637/PRO1266, B3GAL-T8, B3GN-T3, B3GNT-3, HP10328, TMEM3, beta3Gn-T3","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3","UDP-Gal:beta-GlcNAc beta-1,3-galactosyltransferase 8|UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase 8|beta-1,3-GalTase 8|beta-1,3-Gn-T3|beta-1,3-N-acetylglucosaminyltransferase bGnT-3|beta-3-Gx-T8|beta3GalT8|core 1 extending beta-1,3-N-acetylglucosaminyltransferase|core1-beta3GlcNAcT|putative type II membrane protein|transmembrane protein 3",19p13.1,19,NC_000019.10,17795110,17813576,plus,3,605863
9606,Homo sapiens,10380,0,live,BPNT1,"HEL20, PIP","3'(2'), 5'-bisphosphate nucleotidase 1","3'(2'),5'-bisphosphate nucleotidase 1|BPntase|PAP-inositol 1,4-phosphatase|PAP-inositol-1,4-phosphatase|bisphosphate 3'-nucleotidase 1|epididymis luminal protein 20",1q41,1,NC_000001.11,220057482,220089896,minus,10,604053
9606,Homo sapiens,10390,0,live,CEPT1,PRO1101,choline/ethanolamine phosphotransferase 1,choline/ethanolaminephosphotransferase|choline/ethanolaminephosphotransferase 1|hCEPT1,1p13.3,1,NC_000001.11,111139627,111185104,plus,13,
9606,Homo sapiens,10396,0,live,ATP8A1,"ATPASEII, ATPIA, ATPP2","ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1",ATPase II|ATPase class I type 8A member 1|aminophospholipid translocase|chromaffin granule ATPase II|probable phospholipid-transporting ATPase IA,4p13,4,NC_000004.12,42408373,42657105,minus,38,609542
9606,Homo sapiens,10400,0,live,PEMT,"PEAMT, PEMPT2, PNMT, PEMT",phosphatidylethanolamine N-methyltransferase,,17p11.2,17,NC_000017.11,17505563,17591703,minus,11,602391
9606,Homo sapiens,10402,0,live,ST3GAL6,"SIAT10, ST3GALVI","ST3 beta-galactoside alpha-2,3-sialyltransferase 6","CMP-NeuAc:beta-galactoside alpha-2,3-sialyltransferase VI|alpha2,3-sialyltransferase ST3Gal VI|sialyltransferase 10 (alpha-2,3-sialyltransferase VI)|type 2 lactosamine alpha-2,3-sialyltransferase",3q12.1,3,NC_000003.12,98732236,98795845,plus,17,607156
9606,Homo sapiens,10423,0,live,CDIPT,"PIS, PIS1",CDP-diacylglycerol--inositol 3-phosphatidyltransferase,PI synthase|PtdIns synthase|phosphatidylinositol synthase,16p11.2,16,NC_000016.10,29858356,29863288,minus,6,605893
9606,Homo sapiens,10449,0,live,ACAA2,DSAEC,acetyl-CoA acyltransferase 2,"3-ketoacyl-CoA thiolase, mitochondrial|T1|acetyl-Coenzyme A acyltransferase 2|beta ketothiolase|beta-ketothiolase|mitochondrial 3-oxoacyl-CoA thiolase|mitochondrial 3-oxoacyl-Coenzyme A thiolase",18q21.1,18,NC_000018.10,49783504,49813881,minus,10,604770
9606,Homo sapiens,10455,0,live,ECI2,"RP5-1013A10.1, ACBD2, DRS-1, DRS1, HCA88, PECI, dJ1013A10.3",enoyl-CoA delta isomerase 2,"D3,D2-enoyl-CoA isomerase|DBI-related protein 1|acyl-Coenzyme A binding domain containing 2|delta(3),delta(2)-enoyl-CoA isomerase|diazepam-binding inhibitor-related protein 1|dodecenoyl-CoA isomerase|enoyl-CoA delta isomerase 2, mitochondrial|hepatocellular carcinoma-associated antigen 88|peroxisomal 3,2-trans-enoyl-CoA isomerase|peroxisomal D3,D2-enoyl-CoA isomerase|renal carcinoma antigen NY-REN-1",6p24.3,6,NC_000006.12,4115693,4135597,minus,12,608024
9606,Homo sapiens,10476,0,live,ATP5H,"My032, ATPQ","ATP synthase, H+ transporting, mitochondrial Fo complex, subunit d","ATP synthase D chain, mitochondrial|ATP synthase subunit d, mitochondrial|ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d|ATP synthase, H+ transporting, mitochondrial F1F0, subunit d|ATPase subunit d|My032 protein",17q25,17,NC_000017.11,75038860,75046979,minus,6,
9606,Homo sapiens,10554,0,live,AGPAT1,"DAAP-218M18.8, 1-AGPAT1, G15, LPAAT-alpha, LPAATA",1-acylglycerol-3-phosphate O-acyltransferase 1,"1-AGP acyltransferase 1|1-AGPAT 1|1-acyl-sn-glycerol-3-phosphate acyltransferase alpha|1-acylglycerol-3-phosphate O-acyltransferase 1 (acetoacetly Coenzyme A thiolase)|1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)|lysophosphatidic acid acyltransferase alpha|lysophospholipid acyltransferase",6p21.3,6,NC_000006.12,32168206,32178111,minus,10,603099
9606,Homo sapiens,10555,0,live,AGPAT2,"1-AGPAT2, BSCL, BSCL1, LPAAB, LPAAT-beta",1-acylglycerol-3-phosphate O-acyltransferase 2,"1-AGP acyltransferase 2|1-AGPAT 2|1-acyl-sn-glycerol-3-phosphate acyltransferase beta|1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)|lysophosphatidic acid acyltransferase beta|lysophosphatidic acid acyltransferase-beta",9q34.3,9,NC_000009.12,136673143,136687459,minus,6,603100
9606,Homo sapiens,10558,0,live,SPTLC1,"RP11-118F2.1, HSAN1, HSN1, LBC1, LCB1, SPT1, SPTI","serine palmitoyltransferase, long chain base subunit 1",LCB 1|SPT 1|long chain base biosynthesis protein 1|serine C-palmitoyltransferase|serine palmitoyltransferase 1|serine-palmitoyl-CoA transferase 1,9q22.2,9,NC_000009.12,92031134,92115474,minus,17,605712
9606,Homo sapiens,10559,0,live,SLC35A1,"CDG2F, CMPST, CST, hCST","solute carrier family 35 (CMP-sialic acid transporter), member A1","CMP-SA-Tr|CMP-Sia-Tr|CMP-sialic acid transporter|mutated CMP-sialic acid transporter A1|solute carrier family 35 (CMP-sialic acid transporter), member 1|solute carrier family 35 (UDP-galactose transporter), member 1|solute carrier family 35 member A1",6q15,6,NC_000006.12,87472925,87512339,plus,8,605634
9606,Homo sapiens,10560,0,live,SLC19A2,"RP1-206D15.4, TC1, THMD1, THT1, THTR1, TRMA","solute carrier family 19 (thiamine transporter), member 2",high affinity thiamine transporter|reduced folate carrier protein (RFC) like|solute carrier family 19 member 2|thTr-1|thiamine transporter 1,1q23.3,1,NC_000001.11,169463909,169485970,minus,6,603941
9606,Homo sapiens,10568,0,live,SLC34A2,"NAPI-3B, NAPI-IIb, NPTIIb","solute carrier family 34 (type II sodium/phosphate contransporter), member 2","sodium-dependent phosphate transport protein 2B|sodium/phosphate cotransporter 2B|solute carrier family 34 (sodium phosphate), member 2|type II sodium-dependent phosphate transporter 3b",4p15.2,4,NC_000004.12,25655813,25678748,plus,14,604217
9606,Homo sapiens,10587,0,live,TXNRD2,"SELZ, TR, TR-BETA, TR3, TRXR2",thioredoxin reductase 2,"selenoprotein Z|thioredoxin reductase 2, mitochondrial|thioredoxin reductase 3|thioredoxin reductase TR3|thioredoxin reductase beta",22q11.21,22,NC_000022.11,19875518,19941992,minus,19,606448
9606,Homo sapiens,10588,0,live,MTHFS,HsT19268,"5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)",5-formyltetrahydrofolate cyclo-ligase|methenyl-THF synthetase,15q25.1,15,NC_000015.10,79843547,79897285,minus,4,604197
9606,Homo sapiens,10599,0,live,SLCO1B1,"HBLRR, LST-1, LST1, OATP-C, OATP1B1, OATP2, OATPC, SLC21A6","solute carrier organic anion transporter family, member 1B1","OATP-2|liver-specific organic anion transporter 1|sodium-independent organic anion-transporting polypeptide 2|solute carrier family 21 (organic anion transporter), member 6|solute carrier family 21 member 6|solute carrier organic anion transporter family member 1B1",12p,12,NC_000012.12,21131194,21239796,plus,15,604843
9606,Homo sapiens,10606,0,live,PAICS,"ADE2, ADE2H1, AIRC, PAIS","phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase",AIR carboxylase|SAICAR synthetase|multifunctional protein ADE2|multifunctional protein ADE2H1,4q12,4,NC_000004.12,56410516,56461368,plus,17,172439
9606,Homo sapiens,10610,0,live,ST6GALNAC2,"SAITL1, SIAT7, SIAT7B, SIATL1, ST6GalNAII, STHM","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2","(alpha-N-acetylneuraminyl-2,3-beta-galactosyl-1,3)-N-acetyl galactosaminide B|(alpha-N-acetylneuraminyl-2,3-beta-galactosyl-1,3)-N-acetyl galactosaminide alpha-2,6-sialyltransferase|SIAT7-B|ST6GalNAc II|ST6GalNAcII|alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2|galNAc alpha-2,6-sialyltransferase II|sialyltransferase 7 ((alpha-N-acetylneuraminyl-2,3-beta-galactosyl-1,3)-N-acetyl galactosaminide B|sialyltransferase 7 ((alpha-N-acetylneuraminyl-2,3-beta-galactosyl-1,3)-N-acetyl galactosaminide alpha-2,6-sialyltransferase) B|sialyltransferase 7B|sialyltransferase-like 1",17q25.1,17,NC_000017.11,76565379,76586063,minus,9,610137
9606,Homo sapiens,10632,0,live,ATP5L,ATP5JG,"ATP synthase, H+ transporting, mitochondrial Fo complex, subunit G","ATP synthase g chain, mitochondrial|ATP synthase subunit g, mitochondrial|ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G|ATP synthase, H+ transporting, mitochondrial F1F0, subunit g|ATPase subunit G|F1F0-type ATP synthase subunit g|F1Fo-ATP synthase complex Fo membrane domain g subunit",11q23.3,11,NC_000011.10,118401389,118409847,plus,4,
9606,Homo sapiens,10637,0,live,LEFTY1,"UNQ278/PRO317, LEFTB, LEFTYB",left-right determination factor 1,"left-right determination factor B|left-right determination, factor B|protein lefty-1|protein lefty-B",1q42.1,1,NC_000001.11,225886282,225889146,minus,4,603037
9606,Homo sapiens,10654,0,live,PMVK,"RP11-307C12.5, HUMPMKI, PMK, PMKA, PMKASE",phosphomevalonate kinase,hPMK,1q22,1,NC_000001.11,154924732,154937008,minus,5,607622
9606,Homo sapiens,10678,0,live,B3GNT2,"B3GN-T2, B3GNT, B3GNT-2, B3GNT1, BETA3GNT, BGNT2, BGnT-2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1|beta-1,3-Gn-T1|beta-1,3-Gn-T2|beta-1,3-N-acetylglucosaminyltransferase bGnT-1|beta-1,3-N-acetylglucosaminyltransferase bGnT-2|beta3Gn-T1|beta3Gn-T2",2p15,2,NC_000002.12,62196127,62224731,plus,2,605581
9606,Homo sapiens,10682,0,live,EBP,"CDPX2, CHO2, CPX, CPXD",emopamil binding protein (sterol isomerase),"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase|3-beta-hydroxysteroid-delta-8,delta-7-isomerase|Chondrodysplasia punctata-2, X-linked dominant (Happle syndrome)|D8-D7 sterol isomerase|cholestenol Delta-isomerase|delta(8)-Delta(7) sterol isomerase|emopamil-binding protein (sterol isomerase)|sterol 8-isomerase",Xp11.23-p11.22,X,NC_000023.11,48521776,48528716,plus,5,300205
9606,Homo sapiens,10690,0,live,FUT9,Fuc-TIX,"fucosyltransferase 9 (alpha (1,3) fucosyltransferase)","alpha-(1,3)-fucosyltransferase 9|fucT-IX|fucosyltransferase IX|galactoside 3-L-fucosyltransferase",6q16,6,NC_000006.12,96015969,96215612,plus,3,606865
9606,Homo sapiens,10720,0,live,UGT2B11,,"UDP glucuronosyltransferase 2 family, polypeptide B11","UDP glycosyltransferase 2 family protein|UDP glycosyltransferase 2 family, polypeptide B11|UDP-glucuronosyltransferase 2B11|UDPGT 2B11",4q13.2,4,NC_000004.12,69200317,69214731,minus,6,603064
9606,Homo sapiens,10723,0,live,SLC12A7,KCC4,"solute carrier family 12 (potassium/chloride transporter), member 7","K-Cl cotransporter 4|electroneutral potassium-chloride cotransporter 4|potassium/chloride transporter KCC4|solute carrier family 12 (potassium/chloride transporters), member 7|solute carrier family 12 member 7",5p15,5,NC_000005.10,1050374,1112057,minus,25,604879
9606,Homo sapiens,10728,0,live,PTGES3,"P23, TEBP, cPGES",prostaglandin E synthase 3 (cytosolic),"Hsp90 co-chaperone|cytosolic prostaglandin E synthase|cytosolic prostaglandin E2 synthase|progesterone receptor complex p23|prostaglandin E synthase 3|telomerase-binding protein p23|unactive progesterone receptor, 23 kD",12,12,NC_000012.12,56663341,56688408,minus,10,607061
9606,Homo sapiens,10768,0,live,AHCYL1,"DCAL, IRBIT, PRO0233, XPVKONA",adenosylhomocysteinase-like 1,"DC-expressed AHCY-like molecule|S-adenosyl homocysteine hydrolase homolog|S-adenosyl-L-homocysteine hydrolase 2|S-adenosylhomocysteine hydrolase-like protein 1|adoHcyase 2|dendritic cell expressed AHCY-like protein|inositol 1,4,5-trisphosphate receptor-binding protein|putative adenosylhomocysteinase 2",1p13.2,1,NC_000001.11,109984765,110023742,plus,20,607826
9606,Homo sapiens,10786,0,live,SLC17A3,"RP1-139G21.3, NPT4","solute carrier family 17 (organic anion transporter), member 3","Na(+)/PI cotransporter 4|sodium-dependent phosphate transport protein 4|sodium/phosphate cotransporter 4|solute carrier family 17 (sodium phosphate), member 3",6p21.3,6,NC_000006.12,25845100,25874243,minus,13,611034
9606,Homo sapiens,10797,0,live,MTHFD2,NMDMC,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase","NAD-dependent methylene tetrahydrofolate dehydrogenase cyclohydrolase|bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",2p13.1,2,NC_000002.12,74198563,74215298,plus,9,604887
9606,Homo sapiens,10840,0,live,ALDH1L1,"10-FTHFDH, 10-fTHF, FDH, FTHFD","aldehyde dehydrogenase 1 family, member L1",10-formyltetrahydrofolate dehydrogenase|cytosolic 10-formyltetrahydrofolate dehydrogenase,3q21.3,3,NC_000003.12,126103561,126181186,minus,24,600249
9606,Homo sapiens,10841,0,live,FTCD,LCHC1,formimidoyltransferase cyclodeaminase,formimidoyltransferase-cyclodeaminase|formiminotransferase cyclodeaminase|formiminotransferase-cyclodeaminase,21q22.3,21,NC_000021.9,46136151,46155592,minus,14,606806
9606,Homo sapiens,10846,0,live,PDE10A,HSPDE10A,phosphodiesterase 10A,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A|dJ416F21.1 (phosphodiesterase 10A)|phosphodiesterase 10A1 (PDE10A1)",6q26,6,NC_000006.12,165327287,165662100,minus,24,610652
9606,Homo sapiens,10858,0,live,CYP46A1,"CP46, CYP46","cytochrome P450, family 46, subfamily A, polypeptide 1","CH24H|cholesterol 24-hydroxylase|cytochrome P450 46A1|cytochrome P450, subfamily 46 (cholesterol 24-hydroxylase)",14q32.1,14,NC_000014.9,99684418,99727301,plus,16,604087
9606,Homo sapiens,10861,0,live,SLC26A1,"EDM4, SAT-1, SAT1","solute carrier family 26 (anion exchanger), member 1","solute carrier family 26 (sulfate transporter), member 1|sulfate anion tranporter AT1|sulfate anion transporter 1|sulfate/anion transporter SAT-1 protein",4p16.3,4,NC_000004.12,979073,994198,minus,6,610130
9606,Homo sapiens,10870,0,live,HCST,"UNQ587/PRO1157, DAP10, KAP10, PIK3AP",hematopoietic cell signal transducer,DNAX-activation protein 10|kinase assoc pro of ~10kDa|kinase assoc protein|membrane protein DAP10|phosphoinositide-3-kinase adaptor protein|transmembrane adapter protein KAP10,19q13.1,19,NC_000019.10,35902480,35904271,plus,4,604089
9606,Homo sapiens,10873,0,live,ME3,NADP-ME,"malic enzyme 3, NADP(+)-dependent, mitochondrial","NADP-dependent malic enzyme, mitochondrial|malate dehydrogenase|malic enzyme, NADP+-dependent, mitochondrial|mitochondrial NADP(+)-dependent malic enzyme 3|pyruvic-malic carboxylase",11cen-q22.3,11,NC_000011.10,86441108,86672636,minus,16,604626
9606,Homo sapiens,10901,0,live,DHRS4,"UNQ851/PRO1800, CR, NRDR, PHCR, PSCD, SCAD-SRL, SDR-SRL, SDR25C1, SDR25C2",dehydrogenase/reductase (SDR family) member 4,"NADPH-dependent carbonyl reductase/NADP-retinol dehydrogenase|NADPH-dependent retinol dehydrogenase/reductase|dehydrogenase/reductase (SDR family) member 4 like 2A|dehydrogenase/reductase SDR family member 4|peroxisomal short-chain alcohol dehydrogenase|short chain dehydrogenase/reductase family 25C, member 1|short chain dehydrogenase/reductase family 25C, member 2|short-chain dehydrogenase/reductase family member 4",14q11.2,14,NC_000014.9,23953735,23969279,plus,8,611596
9606,Homo sapiens,10905,0,live,MAN1A2,"RP4-675C20.1, MAN1B","mannosidase, alpha, class 1A, member 2","alpha-1,2-mannosidase IB|alpha1,2-mannosidase|mannosyl-oligosaccharide 1,2-alpha-mannosidase IB|processing alpha-1,2-mannosidase IB",1p13,1,NC_000001.11,117367393,117528872,plus,13,604345
9606,Homo sapiens,10919,0,live,EHMT2,"DAAP-66K18.3, BAT8, C6orf30, G9A, GAT8, KMT1C, NG36",euchromatic histone-lysine N-methyltransferase 2,"G9A histone methyltransferase|H3-K9-HMTase 3|HLA-B associated transcript 8|ankyrin repeat-containing protein|histone H3-K9 methyltransferase 3|histone-lysine N-methyltransferase EHMT2|histone-lysine N-methyltransferase, H3 lysine-9 specific 3|lysine N-methyltransferase 1C",6p21.31,6,NC_000006.12,31879759,31897707,minus,28,604599
9606,Homo sapiens,10935,0,live,PRDX3,"AOP-1, AOP1, HBC189, MER5, PRO1748, SP-22, prx-III",peroxiredoxin 3,"antioxidant protein 1|peroxiredoxin III|peroxiredoxin-3|protein MER5 homolog|thioredoxin-dependent peroxide reductase, mitochondrial",10q25-q26,10,NC_000010.11,119167703,119178865,minus,7,604769
9606,Homo sapiens,10948,0,live,STARD3,"CAB1, MLN64, es64",StAR-related lipid transfer (START) domain containing 3,MLN 64|START domain-containing protein 3|metastatic lymph node gene 64 protein|metastatic lymph node protein 64|stAR-related lipid transfer protein 3|steroidogenic acute regulatory protein related,17q11-q12,17,NC_000017.11,39637080,39664201,plus,16,607048
9606,Homo sapiens,10965,0,live,ACOT2,"CTE-IA, CTE1A, MTE1, PTE2, PTE2A, ZAP128",acyl-CoA thioesterase 2,"acyl-coenzyme A thioester hydrolase 2a|acyl-coenzyme A thioesterase 2, mitochondrial|long-chain acyl-CoA thioesterase 2|mitochondrial acyl-CoA thioesterase 1|peroxisomal long-chain acyl-coA thioesterase 2",14q24.3,14,NC_000014.9,73567620,73575658,plus,4,609972
9606,Homo sapiens,10975,0,live,UQCR11,"0710008D09Rik, QCR10, UQCR","ubiquinol-cytochrome c reductase, complex III subunit XI","complex III subunit 10|complex III subunit XI|cytochrome b-c1 complex subunit 10|ubiquinol cytochrome c reductase, 6.4kDa subunit|ubiquinol-cytochrome c reductase complex 6.4 kDa protein|ubiquinol-cytochrome c reductase, 6.4kDa subunit",19p13.3,19,NC_000019.10,1597155,1605484,minus,3,609711
9606,Homo sapiens,10991,0,live,SLC38A3,"G17, NAT1, SN1","solute carrier family 38, member 3",N-system amino acid transporter 1|Na(+)-coupled neutral amino acid transporter 3|sodium-coupled neutral amino acid transporter 3|system N amino acid transporter 1|system N1 Na+ and H+-coupled glutamine transporter,3p21.3,3,NC_000003.12,50205259,50220979,plus,17,604437
9606,Homo sapiens,10993,0,live,SDS,SDH,serine dehydratase,L-serine ammonia-lyase|L-serine deaminase|L-serine dehydratase|L-serine dehydratase/L-threonine deaminase|L-threonine dehydratase|TDH,12q24.13,12,NC_000012.12,113392445,113403887,minus,8,182128
9606,Homo sapiens,10998,0,live,SLC27A5,"ACSB, ACSVL6, BACS, BAL, FACVL3, FATP-5, FATP5, VLACSR, VLCS-H2, VLCSH2","solute carrier family 27 (fatty acid transporter), member 5","BA-CoA ligase|VLACS-related|bile acid-CoA ligase|bile acyl-CoA synthetase|cholate--CoA ligase|fatty acid transport protein 5|fatty-acid-Coenzyme A ligase, very long-chain 3|solute carrier family 27 member 5|very long-chain acyl-CoA synthetase homolog 2|very long-chain acyl-CoA synthetase-related protein",19q13.43,19,NC_000019.10,58498333,58512065,minus,10,603314
9606,Homo sapiens,10999,0,live,SLC27A4,"RP11-339B21.7, ACSVL4, FATP4, IPS","solute carrier family 27 (fatty acid transporter), member 4",long-chain fatty acid transport protein 4,9q34.11,9,NC_000009.12,128340560,128361470,plus,13,604194
9606,Homo sapiens,11000,0,live,SLC27A3,"PSEC0067, ACSVL3, FATP3, VLCS-3","solute carrier family 27 (fatty acid transporter), member 3",FATP-3|fatty acid transport protein 3|long-chain fatty acid transport protein 3|solute carrier family 27 member 3|very long-chain acyl-CoA synthetase homolog 3,1q21.3,1,NC_000001.11,153774354,153780157,plus,11,604193
9606,Homo sapiens,11001,0,live,SLC27A2,"ACSVL1, FACVL1, FATP2, HsT17226, VLACS, VLCS, hFACVL1","solute carrier family 27 (fatty acid transporter), member 2","FATP-2|THCA-CoA ligase|fatty acid transport protein 2|fatty-acid-coenzyme A ligase, very long-chain 1|long-chain-fatty-acid--CoA ligase|solute carrier family 27 member 2|very long-chain acyl-CoA synthetase|very long-chain fatty-acid-coenzyme A ligase 1|very long-chain-fatty-acid-CoA ligase|very-long-chain acyl-CoA synthetase",15q21.2,15,NC_000015.10,50182196,50236392,plus,10,603247
9606,Homo sapiens,11041,0,live,B3GNT1,"B3GN-T1, B3GNT6, BETA3GNTI, MDDGA13, iGAT, iGNT","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1","N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase|UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6|beta-1,3-N-acetylglucosaminyltransferase bGnT-6|i-beta-1,3-N-acetylglucosaminyltransferase|poly-N-acetyllactosamine extension enzyme",11q13.2,11,NC_000011.10,66345372,66347690,minus,2,605517
